FeatureID	RE	SE_RE	CI_RE_lower	CI_RE_upper	Zscore	p-value	tau2	I^2	FDR_Qvalue	BedarfJR_2017_CohenD	BedarfJR_2017_SE_d	BedarfJR_2017_pvalue	BedarfJR_2017_Qvalue	BoktorJC_2023_CohenD	BoktorJC_2023_SE_d	BoktorJC_2023_pvalue	BoktorJC_2023_Qvalue	DuruIC_2024_CohenD	DuruIC_2024_SE_d	DuruIC_2024_pvalue	DuruIC_2024_Qvalue	JoS_2022_CohenD	JoS_2022_SE_d	JoS_2022_pvalue	JoS_2022_Qvalue	MaoL_2021_CohenD	MaoL_2021_SE_d	MaoL_2021_pvalue	MaoL_2021_Qvalue	NishiwakiH_2024_CohenD	NishiwakiH_2024_SE_d	NishiwakiH_2024_pvalue	NishiwakiH_2024_Qvalue	QianY_2020_CohenD	QianY_2020_SE_d	QianY_2020_pvalue	QianY_2020_Qvalue	WallenZD_2022_CohenD	WallenZD_2022_SE_d	WallenZD_2022_pvalue	WallenZD_2022_Qvalue
s__GGB6132_SGB8779	-0.00694094256269348	0.0627233241882907	-0.129876398962373	0.115994513836986	-0.110659673295651	0.91188622555933	0.00375603012048456	0.11945170527462701	0.9773230662062093	0.20868639921663248	0.2705008232462554	0.44297430897239054	0.6364487542065376	0.07351912235710523	0.1286104803346108	0.5775888886792173	0.7443155781948677	-0.33116504639829775	0.1752767752458594	0.059325379627232215	0.5532400152755883	0.15325436873277612	0.16140776006881769	0.34376937253359696	0.5024994098842819	NA	NA	NA	NA	0.019001400148726456	0.15570898727523483	0.9037829194478697	0.939833042896805	NA	NA	NA	NA	-0.0460666914046471	0.08320031463321707	0.6029197041483629	0.7459874078765117
s__GGB6133_SGB8780	-0.00503841232315493	0.072887653022175	-0.14789558716427	0.13781876251796	-0.0691257313721168	0.944889539340309	0.00649063874608733	0.280256370348879	0.9871298405867382	0.2559633594468359	0.27086994519884905	0.34736611054915556	0.5642629669931086	0.11380093161504665	0.12867107773518807	0.38887435490067357	0.6229119535513851	-0.16174006194868923	0.17437197158560178	0.3545732333560573	0.5726171221915906	0.15325436873277726	0.16140776006881769	0.3437693725335933	0.5024994098842819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.12642137591279098	0.08327233778433496	0.15371870267089427	0.5601155923200409
s__GGB6470_SGB9153	0.086213863485602	0.0694809548742304	-0.0499663056793423	0.222394032650546	1.24082726902157	0.214669565305629	0.0120899316988931	0.286631533535599	0.631872319077318	-0.2713736521576735	0.27100636844835996	0.3193525677503994	0.5642629669931086	-0.1469169653226974	0.12874038052127845	0.2662091585317013	0.6229119535513851	0.11952487511675013	0.17424294360550002	0.49357586313529866	0.6891353016513729	0.326725230987398	0.16224309037329393	0.044635593198627616	0.5024994098842819	0.3783710971212044	0.23149895809507393	0.1032176875675442	0.5024203178133837	0.034170745696116854	0.15571683627259955	0.8279135662527083	0.8834282898834683	0.29570408975828405	0.22772659469369383	0.19546080182892647	0.4673981241888537	0.0667464313379295	0.0832124418974606	0.4510686479363386	0.6530779331963468
s__GGB6512_SGB9197	0.0559402240138533	0.0654305376787241	-0.0723012733255368	0.184181721353243	0.854955896717983	0.392575564006629	0.00271624447904064	0.105077276312083	0.673411877860016	0.36835551448344345	0.27204565343121273	0.17812198640841653	0.5642629669931086	-0.1492635557827054	0.12874595762872695	0.25866719971618624	0.6229119535513851	0.07541357992976405	0.17414944088919987	0.6655984315401876	0.8002393453834659	0.17625973489519134	0.16148399111512526	0.2764404509447229	0.5024994098842819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07326512327808404	0.08321718582945954	0.4081262077649245	0.6530779331963468
s__GGB6512_SGB9198	-0.051697922707231	0.0697784592542108	-0.18846118974218	0.0850653443277178	-0.740886560978505	0.458762224622064	0.00268457282942121	0.086234171736407	0.6861266510811611	NA	NA	NA	NA	NA	NA	NA	NA	-0.20949761060741767	0.17456445499835957	0.2309992283634736	0.5532400152755883	0.1532543687327773	0.16140776006881769	0.3437693725335931	0.5024994098842819	-0.2859997775386187	0.23062499293807037	0.21635663023104787	0.5024203178133837	NA	NA	NA	NA	-0.2264554068289192	0.22721694287077082	0.32040273255411517	0.4673981241888537	-0.003304911759632725	0.08318933844751943	0.9702259163549685	0.9799882376770135
s__GGB6513_SGB9199	0.0400790673775688	0.060835058202155	-0.0791554556960531	0.159313590451191	0.658815304234377	0.510014378441761	0	0	0.7295506428462032	0.15537051723367779	0.27017425124219313	0.5674140280858453	0.7314334199765141	0.060902494641690987	0.1285968565283209	0.644522353533581	0.792631144542352	-0.25244590419446233	0.1747795978816239	0.14942213606882096	0.5532400152755883	NA	NA	NA	NA	0.22941573387056186	0.23020849553612058	0.32048383719058837	0.5024203178133837	NA	NA	NA	NA	NA	NA	NA	NA	0.06199024222129613	0.08320925919380881	0.48395472848417265	0.6530779331963468
s__GGB6518_SGB9205	0.0740862073993601	0.0858252873137677	-0.0941282646984269	0.242300679497147	0.863221198765222	0.388015860453256	0.0297211080224619	0.496703627001044	0.6707099825211307	0.4877300366642703	0.27374894499730357	0.0763843583049344	0.5642629669931086	-0.1179512614574479	0.12867880012834293	0.37183872235585747	0.6229119535513851	-0.2751689362685939	0.17490947922398328	0.11637445035985895	0.5532400152755883	0.346360124377118	0.1623752842270747	0.03341693943775165	0.47167776412515694	-0.048205328765588196	0.22948826926363677	0.8341346289996574	0.9020006121283277	0.23228678736277136	0.15622968027143527	0.14076766763683643	0.539545611508842	0.24651143283022442	0.22735075435561805	0.2796977714539058	0.4673981241888537	-0.01469590060477462	0.08319040454727494	0.8681802584077394	0.9340205144207196
s__GGB6518_SGB9206	0.0228893453221062	0.0723697314372882	-0.118952721865815	0.164731412510027	0.316283408374133	0.751787403466739	0.00638209393911554	0.165500536728554	0.8978544069150277	-0.39203304571111675	0.2723465031077955	0.1522705194139675	0.5642629669931086	-0.10518914407484743	0.12865593508913928	0.42571582654139517	0.6229119535513851	0.17149858514250974	0.17440729269658595	0.32638957774885424	0.5532400152755883	NA	NA	NA	NA	NA	NA	NA	NA	0.138214254150329	0.15589126720067584	0.3797878261360973	0.539545611508842	NA	NA	NA	NA	0.061990242221295795	0.08320925919380881	0.483954728484175	0.6530779331963468
s__GGB6519_SGB9207	-0.0310921453930221	0.0956486631548585	-0.218560080345948	0.156375789559904	-0.325066178318487	0.745130985855774	0.0112203493075628	0.299673360544365	0.8969031157566255	0.2559633594468363	0.2708699451988491	0.34736611054915467	0.5642629669931086	NA	NA	NA	NA	NA	NA	NA	NA	0.15325436873277729	0.16140776006881769	0.3437693725335934	0.5024994098842819	-0.22941573387056186	0.23020849553612058	0.32048383719058837	0.5024203178133837	NA	NA	NA	NA	NA	NA	NA	NA	-0.12642137591279062	0.08327233778433496	0.1537187026708955	0.5601155923200409
s__GGB6519_SGB9208	0.0190897026281777	0.0793821599542251	-0.136496471897101	0.174675877153457	0.240478498433219	0.809959330031451	0.0111559859074492	0.289466078260491	0.9367462768296874	0.35078697157494126	0.27183433517081856	0.19938043096377692	0.5642629669931086	-0.08671066131386856	0.1286274578096181	0.5113390691673037	0.6938223542550235	-0.1933864650905544	0.17449400939394671	0.26867504502058204	0.5532400152755883	NA	NA	NA	NA	-0.22941573387056152	0.23020849553612058	0.3204838371905892	0.5024203178133837	NA	NA	NA	NA	0.22645540682891932	0.22721694287077082	0.320402732554115	0.4673981241888537	0.12033839314160606	0.0832645408247619	0.17446641018856435	0.5889835163418159
s__GGB6521_SGB9212	0.101545053596665	0.0981592903196473	-0.0908436201778549	0.293933727371185	1.03449254029845	0.300905962367937	0	0	0.6354886469571841	-0.28495013808836966	0.27113310252187905	0.29596578780638666	0.5642629669931086	NA	NA	NA	NA	0.12765696410296495	0.17426479362398187	0.4647051298548224	0.66367078355634	0.15325436873277712	0.16140776006881769	0.34376937253359374	0.5024994098842819	0.2294157338705618	0.23020849553612058	0.3204838371905886	0.5024203178133837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
s__GGB6522_SGB9214	0.124792663022384	0.0681664307926409	-0.00881108628583417	0.258396412330602	1.83070554774971	0.0671445045921157	0	0	0.3961005270899228	0.2559633594468333	0.27086994519884905	0.34736611054916033	0.5642629669931086	NA	NA	NA	NA	NA	NA	NA	NA	0.15325436873277745	0.16140776006881769	0.34376937253359263	0.5024994098842819	-0.046927863353841255	0.22948652666549912	0.8384675603113031	0.903684245782716	NA	NA	NA	NA	NA	NA	NA	NA	0.1274306611435673	0.08327366856079223	0.15046613824187716	0.5601155923200409
s__GGB6544_SGB9243	0.0520742761257697	0.0561000664147641	-0.057879833577473	0.162028385829012	0.928239117236857	0.353283547534453	0.00124074093885662	0.056679401665215	0.6454952693246548	-0.05472564343147447	0.2698180367090367	0.8401588504215393	0.9043781940102988	0.2575461940626638	0.12909894651979867	0.05190489221562925	0.6229119535513851	-0.09602699075049713	0.17418787430757218	0.5821744144052408	0.7481461397236723	0.16968393005397905	0.16146111874036348	0.29468727057273586	0.5024994098842819	0.2294157338705618	0.23020849553612058	0.3204838371905886	0.5024203178133837	-0.142173232810318	0.1559020564877974	0.3663224679511585	0.539545611508842	NA	NA	NA	NA	0.008698832754940867	0.08318967508893223	0.9217398563130702	0.958193644260714
s__GGB6546_SGB9245	-0.00828700410557802	0.0612722395394439	-0.128378386854999	0.111804378643843	-0.135248918072323	0.892415071346546	0.00547457081179838	0.153470439900756	0.9707233463020419	-0.31908611671554576	0.2714787834959715	0.24246291579877108	0.5642629669931086	0.08085283141192459	0.1286195740168958	0.540258580395583	0.7153455236684138	-0.23545338758387654	0.17468972588659767	0.1785513875867007	0.5532400152755883	-0.1699358504311406	0.16146197902632928	0.29397355262519587	0.5024994098842819	-0.22941573387056186	0.23020849553612058	0.32048383719058837	0.5024203178133837	0.13821425415032892	0.15589126720067584	0.37978782613609763	0.539545611508842	0.25549778323907213	0.22741436419176345	0.26267374660849185	0.4673981241888537	0.06068035622369637	0.08320842393844453	0.4932355632026315	0.6601367169734833
s__GGB6565_SGB9274	0.00783547376786041	0.0645608915250901	-0.118701548431113	0.134372495966834	0.121365637660306	0.903401432823895	0.00233361532876613	0.14990106646658	0.9756337223453854	-0.15438616478446668	0.27016911801011817	0.5698640010192834	0.7334201342423405	0.16726083250023152	0.12879166041806242	0.20575863320416	0.6229119535513851	0.18567982215851592	0.174462295110647	0.28813068611788756	0.5532400152755883	0.017140103611599337	0.1611743043047466	0.9155526875907405	0.9470459004316996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.10358275656749087	0.08324504859334547	0.24234342365401773	0.6530779331963468
s__GGB6566_SGB9275	0.101425145617932	0.0569394708172813	-0.0101741664827087	0.213024457718573	1.7812800885242701	0.0748667056505562	0	0	0.419513016825367	0.19501793931622216	0.27040802317038154	0.4732654968522556	0.6588598093433362	0.165298603198832	0.1287864258659473	0.2111101809438349	0.6229119535513851	-0.1630307574972185	0.1743765249669114	0.3507588126923159	0.5699466848560618	0.18373767518763082	0.16151105381884975	0.2566538792403928	0.5024994098842819	0.19149577243469396	0.2299802367161604	0.4064968053314877	0.5849393005852707	NA	NA	NA	NA	NA	NA	NA	NA	0.09247237326872866	0.08323372998238697	0.2965452204120623	0.6530779331963468
s__GGB6567_SGB9277	0.0923654695746755	0.085406233025358	-0.0750276712102615	0.259758610359612	1.08148394212927	0.27948189984885	0.00181847751716476	0.0581935920440709	0.6354886469571841	0.255963359446836	0.2708699451988491	0.34736611054915534	0.5642629669931086	NA	NA	NA	NA	0.20842146821571694	0.1745595749093098	0.2333909622108161	0.5532400152755883	-0.18767992781491064	0.1615257715401223	0.24663206126326645	0.5024994098842819	NA	NA	NA	NA	0.138214254150329	0.15589126720067584	0.3797878261360974	0.539545611508842	0.22645540682891974	0.22721694287077082	0.32040273255411394	0.4673981241888537	NA	NA	NA	NA
s__GGB6574_SGB9290	-0.0444894811724689	0.0545070954820418	-0.151321425219157	0.062342462874219	-0.816214490590984	0.414377470475058	0	0	0.6835165453965613	0.12453558765263967	0.27002891041558125	0.646509319073542	0.7874566688358225	-0.10518914407484792	0.12865593508913928	0.42571582654139317	0.6229119535513851	NA	NA	NA	NA	-0.16993585043114007	0.16146197902632928	0.2939735526251973	0.5024994098842819	-0.10589214678655069	0.22961569757452385	0.6457058712918323	0.7846736359413009	0.10070652513449571	0.1558041383340522	0.5219809950156007	0.6658058013675388	-0.14116709366290398	0.226774088720028	0.534855449131888	0.6695939084819315	-0.022175348654201524	0.08319183836910847	0.802249534839541	0.8874545048346232
s__GGB6601_SGB9333	-0.0219784300879343	0.0661570390120735	-0.15164384387541	0.107686983699541	-0.332216048604039	0.739726126274638	0.00737083489957258	0.170938904205659	0.8935528561278442	0.35834624329538967	0.2719240142749898	0.19001071582607146	0.5642629669931086	-0.005540394424222971	0.1285673022721162	0.9665129772137431	0.9788181192847513	-0.28861471843271486	0.1749915519541275	0.09973644868339372	0.5532400152755883	0.2044798395486727	0.1615919771659646	0.20703428925276515	0.5024994098842819	-0.23152063847522303	0.23022236353627526	0.3160929288903037	0.5024203178133837	-0.0037811348412385036	0.1557056128246551	0.9808083285054633	0.9887931995652092	NA	NA	NA	NA	-0.05364205070892026	0.08320424122743701	0.5446969481275814	0.7023480716105218
s__GGB6606_SGB9340	0.0333114613824875	0.0712229759633132	-0.106283006377368	0.172905929142343	0.467706676559628	0.63999436588912	0.0112392237205755	0.237587443642242	0.8278627621161789	0.6114425445375713	0.27599906276477787	0.027529167848223755	0.5642629669931086	0.048909144818739876	0.12858627579412266	0.710969117878042	0.8389723238614791	-0.05325500436399556	0.17411842769456484	0.7601682967641249	0.8634018397836942	-0.1353759986724569	0.1613558476748927	0.4028364941425038	0.5519744964491263	0.002733228452291679	0.22945505401853822	0.9905255539566892	0.9956810582127655	0.2010967917618521	0.1560985224070376	0.20188075911809295	0.539545611508842	NA	NA	NA	NA	-0.05387295736485328	0.0832043702823398	0.542967160077477	0.7009100691209537
s__GGB6608_SGB9342	-0.00594222153488413	0.0640528445307812	-0.131483489922559	0.11959904685279	-0.0927706111791576	0.926085799178325	0.00451218047841155	0.222231269585778	0.9833253898143842	0.2559633594468362	0.2708699451988491	0.3473661105491549	0.5642629669931086	0.036761848571078296	0.1285779145223231	0.7805983340384611	0.884369914676533	-0.1611744386931296	0.1743699875194268	0.3562531499783469	0.5731665305321308	0.15325436873277726	0.16140776006881769	0.3437693725335933	0.5024994098842819	NA	NA	NA	NA	0.1565765876176036	0.15594387311541857	0.3199105133838742	0.539545611508842	NA	NA	NA	NA	-0.1409567622429906	0.08329252209172834	0.11179120420873227	0.5601155923200409
s__GGB6609_SGB9343	0.0109672952060704	0.071736751541637	-0.129634154183436	0.151568744595577	0.15288251796159	0.878490922477315	0.0094522841940838	0.270978247711844	0.9669982000517241	-0.28495013808837016	0.27113310252187905	0.2959657878063858	0.5642629669931086	-0.13390198672123169	0.1287110483660142	0.31079292720459095	0.6229119535513851	-0.17673548380399218	0.17442709755239724	0.3118890771692597	0.5532400152755883	0.15325436873277762	0.16140776006881769	0.3437693725335923	0.5024994098842819	NA	NA	NA	NA	0.23851197656227352	0.15625810344706015	0.13049748270633782	0.539545611508842	NA	NA	NA	NA	0.06199024222129538	0.08320925919380881	0.483954728484178	0.6530779331963468
s__GGB6610_SGB9344	0.00650875773145936	0.0795010592957537	-0.149310455221001	0.16232797068392	0.081870075557685107	0.934750030778305	0.0154183851713638	0.338388591583636	0.9850446495497968	0.438152384696031	0.27298518831905566	0.1104236939154967	0.5642629669931086	-0.19160450113786273	0.12886171734840568	0.1474144321692478	0.6229119535513851	0.051706584725457756	0.17411665965454218	0.7669344027638847	0.8666345938193538	-0.1699358504311405	0.16146197902632928	0.2939735526251961	0.5024994098842819	NA	NA	NA	NA	0.1963606826416946	0.15608024869507792	0.2126550013961715	0.539545611508842	NA	NA	NA	NA	0.0038096700376474535	0.08318935711904799	0.9656811549060684	0.979421393659734
s__GGB6611_SGB9345	0.035822731556245	0.0630370181429285	-0.0877275536966928	0.159373016809183	0.568280870694446	0.569844266077085	0	0	0.7768051705950053	-0.002357845352962976	0.26976763980884555	0.9930653459232655	0.994232285225173	0.09410706776205338	0.12863819892479347	0.47601994571031503	0.665799757591906	0.042131446099829724	0.17410688477587263	0.8091559070230036	0.896112706985883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013637589730065595	0.08319024864398764	0.8775951938033489	0.9402511212143911
s__GGB6612_SGB9346	0.0669411579795263	0.0713980540927096	-0.072996456608427	0.20687877256748	0.937576784552195	0.34846194657232	0.0138687401287631	0.37370158512653	0.6405101079462708	0.5150837738257759	0.2742043343384524	0.0617047846983638	0.5642629669931086	-0.043893786018380114	0.1285825362831636	0.7394621254549858	0.8581291243675233	0.2227140540140661	0.17462642674558812	0.20305238155221866	0.5532400152755883	-0.12961049362604135	0.1613404748829285	0.4231237054760498	0.5693097632943416	0.24782705168693075	0.23033405786022518	0.2834456882058878	0.5024203178133837	0.1821069957561591	0.156027868305988	0.24759497538271055	0.539545611508842	0.24826347396894272	0.2273629788323324	0.2763200067965494	0.4673981241888537	-0.10889589483629428	0.08325091412622682	0.21905570159553744	0.6473310433595455
s__GGB6613_SGB9347	0.035305797743979	0.0666422314054316	-0.095310575660051	0.165922171148009	0.529781146270283	0.596263678636749	0.00963481169231969	0.246996621016479	0.7986216710808812	0.09576777138853358	0.26992213702272544	0.7242272950655244	0.834510447956738	-0.10535761088777086	0.1286562199101473	0.4249760080247432	0.6229119535513851	0.39037309229724065	0.1757378383536662	0.026612103496213017	0.5532400152755883	0.13273757484222187	0.1613487299055636	0.41204635855435034	0.5613964949882896	-0.20880014476924155	0.2300793262562287	0.3656268798218184	0.5444602050241175	0.17775551984561652	0.1560126600307481	0.2590282817611007	0.539545611508842	-0.22889269499972803	0.2272326024872448	0.3152552384501706	0.4673981241888537	-0.011639661475715744	0.08318998606935783	0.8954154881807215	0.9460133064104798
s__GGB6648_SGB9389	0.0769113145614305	0.0569163169255766	-0.0346426167453671	0.188465245868228	1.351305191831	0.176597689602738	0	0	0.5920338824137686	0.33144336763539134	0.27161343297819307	0.22492921969910387	0.5642629669931086	NA	NA	NA	NA	-0.07437072288684123	0.17414774191544388	0.6699444458798014	0.8042619405473029	0.19586218140122652	0.1615573112317321	0.22672278670324209	0.5024994098842819	0.060184420886740295	0.2295068862285216	0.7937707960882255	0.8765052144116207	0.19357956376740978	0.15606972005955616	0.2191739541739037	0.539545611508842	0.2738658287233573	0.22755140650814434	0.23017791994407516	0.4673981241888537	-0.0012564489857714866	0.0831892898661538	0.9886783460721761	0.992158076282725
s__GGB70869_SGB2145	-0.0910153895585132	0.0998453182019191	-0.286708617259216	0.10467783814219	-0.911563919045768	0.361998323233663	0.0129585370045726	0.211458913206731	0.6520394966464436	-0.28495013808837	0.27113310252187905	0.29596578780638605	0.5642629669931086	NA	NA	NA	NA	-0.17673548380399287	0.17442709755239724	0.3118890771692578	0.5532400152755883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2978416822194341	0.22774445688467987	0.1922848784733104	0.4673981241888537	-0.12642137591278985	0.08327233778433496	0.15371870267089796	0.5601155923200409
s__GGB71575_SGB98320	0.0589015789525031	0.0534673011382715	-0.0458924056290665	0.163695563534073	1.10163740638747	0.27061933922491	0	0	0.6354886469571841	0.13454950596141116	0.2700726083077109	0.6203075047127345	0.7637312052243496	-0.11237261890076243	0.128668483986049	0.3948459412640034	0.6229119535513851	-0.04269467119898023	0.17410740454508508	0.8066554138104792	0.8947897633278457	0.16639517179989216	0.16145000459361278	0.30411224228211725	0.5024994098842819	0.31617441687615966	0.23088410571223442	0.17219409011528947	0.5024203178133837	0.13821425415032917	0.15589126720067584	0.37978782613609685	0.539545611508842	NA	NA	NA	NA	0.061990242221294095	0.08320925919380881	0.48395472848418697	0.6530779331963468
s__GGB71580_SGB98325	0.0787306295574793	0.0566440191814898	-0.0322896079778366	0.189750867092795	1.38991954835025	0.164553308798098	0	0	0.5788979861950644	0.029263491421930365	0.2697819841852269	0.9141032752370711	0.9515161765448803	-0.09897623706123342	0.12864574908759635	0.4535237729627676	0.6498263009601526	0.2149768436039902	0.17458968978729095	0.21909461620832021	0.5532400152755883	NA	NA	NA	NA	NA	NA	NA	NA	0.2643681805237403	0.1563841408303002	0.09398393968722704	0.516720293222503	0.23508782876329976	0.2272731559022771	0.30242180728857804	0.4673981241888537	0.05332268995076025	0.08320406364829315	0.5470938857481127	0.7042444432231632
s__GGB741_SGB955	0.128499397355289	0.0683309423348253	-0.00542678865065213	0.26242558336123	1.88054478636684	0.0600338685635115	0.00576817735095753	0.159216901291743	0.37218553137948884	-0.28495013808837005	0.27113310252187905	0.29596578780638594	0.5642629669931086	0.29911529377042156	0.12928398726925164	0.024156918493449954	0.5901353531712662	-0.0762335238409573	0.17415079330442212	0.6621893385485971	0.7991898808202083	NA	NA	NA	NA	NA	NA	NA	NA	0.07797314498878706	0.15576462869940033	0.6199798309033887	0.7346306482778883	0.2264554068289191	0.22721694287077082	0.3204027325541155	0.4673981241888537	0.17012067260456473	0.08333961985128864	0.05507966488312712	0.4302627246520992
s__GGB74469_SGB48267	-0.0101725812707158	0.106278142344282	-0.21847391260933	0.198128750067898	-0.0957165890024902	0.923745665275498	0.0238846746407072	0.499206010266076	0.9830879309921491	NA	NA	NA	NA	-0.11527778930807085	0.1286737940324126	0.38275832420530864	0.6229119535513851	0.16220202693596272	0.1743735971841127	0.35320494451374773	0.5715498193040645	NA	NA	NA	NA	0.32337503316830024	0.23094972974485606	0.1627489370955916	0.5024203178133837	NA	NA	NA	NA	NA	NA	NA	NA	-0.16108574965895303	0.08332408786764448	0.06926768106382143	0.464704648548755
s__GGB74505_SGB47518	-0.00179769414833939	0.0684153401010547	-0.135889296736465	0.132293908439787	-0.0262761852193391	0.9790370497937	0.00905377135069549	0.412030301470921	0.9925425109021553	0.25596335944683657	0.2708699451988491	0.34736611054915423	0.5642629669931086	0.1922397448316476	0.12886367217213138	0.1460830230986645	0.6229119535513851	0.06592122814867968	0.17413484822377698	0.7055587454417854	0.8291315179067125	-0.15154590672188822	0.16140252214719844	0.34916003867570655	0.5073214021828212	0.10139244739005349	0.2296023304971692	0.6597736368022757	0.7945544126893964	0.09085814972596157	0.15578578925022354	0.5634360238292526	0.6908134747609483	NA	NA	NA	NA	-0.20343249065421531	0.0834041772211513	0.02188836279342827	0.23007997940926211
s__GGB74511_SGB47635	0.00628442562087888	0.0540071628013651	-0.0995676683769881	0.112136519618746	0.116362817354294	0.90736500261491	9.81602670991633e-4	0.0406511192895659	0.9756337223453854	0.08818147793718574	0.26989862080388005	0.745260882866501	0.8449765078647667	0.1138460353879336	0.12867116017425656	0.388686687417533	0.6229119535513851	-0.2495698136216728	0.17476394969074477	0.15407665069537077	0.5532400152755883	0.15325436873277726	0.16140776006881769	0.3437693725335933	0.5024994098842819	-0.2294157338705623	0.23020849553612058	0.32048383719058743	0.5024203178133837	0.1382142541503292	0.15589126720067584	0.37978782613609685	0.539545611508842	0.22645540682891896	0.22721694287077082	0.3204027325541158	0.4673981241888537	-0.06960853361782464	0.08321447040819954	0.43190631247329303	0.6530779331963468
s__GGB74665_SGB13972	0.0191962803884158	0.052051193971021	-0.0828221851470938	0.121214745923925	0.368796158626123	0.712279668139634	0	0	0.87887284548725	-0.044386856010691145	0.26980076241216944	0.8700481535225215	0.9242905571087137	-0.08274294853838655	0.12862205765873475	0.5308380322956723	0.7096765137642678	-0.09825730866344774	0.17419258620947695	0.5734516800635023	0.7435883374598261	0.30864074396929203	0.16212807031418097	0.0576625415786001	0.5024994098842819	0.22941573387056147	0.23020849553612058	0.32048383719058926	0.5024203178133837	-0.03529287855332812	0.155717594767851	0.8223560712078473	0.8804186756591218	-0.2553713047347781	0.22741345323930762	0.2629081795208482	0.4673981241888537	0.043313702463763155	0.08319903542904673	0.6247531711919254	0.7605217582036846
s__GGB74701_SGB54318	-4.8908797547391e-4	0.0628792782427339	-0.123730208705105	0.122752032754158	-0.0077782059390993	0.993793952148664	0.00514723507311329	0.25355535484781	0.9973321113746446	0.2559633594468365	0.2708699451988491	0.34736611054915456	0.5642629669931086	0.01764980708268287	0.12856955875826773	0.8936094525730437	0.941346260512448	-0.14350819170529888	0.17431150734675388	0.41125612285665736	0.6209111150624309	0.1532543687327764	0.16140776006881769	0.3437693725335961	0.5024994098842819	0.22941573387056155	0.23020849553612058	0.320483837190589	0.5024203178133837	0.13821425415032892	0.15589126720067584	0.37978782613609763	0.539545611508842	NA	NA	NA	NA	-0.16577414664838797	0.08333204230535345	0.06156904856690919	0.44725796108636895
s__GGB74703_SGB54323	0.0964902399876857	0.0549727679373606	-0.0112544053000193	0.204234885275391	1.75523706751737	0.0792187659758943	0	0	0.4290781559263741	0.316156421035352	0.27144760102325033	0.24676104577869362	0.5642629669931086	0.012987160894980794	0.12856841091803606	0.9216076735384763	0.9545656985934956	0.15040366956380005	0.17433352867682514	0.38920604945207304	0.6039558969017175	0.15325436873277784	0.16140776006881769	0.3437693725335914	0.5024994098842819	NA	NA	NA	NA	0.028028703852981448	0.15571311872359345	0.8584797901129998	0.9063126571291389	NA	NA	NA	NA	0.1030127520304897	0.08324443672619347	0.24494178784397228	0.6530779331963468
s__GGB74708_SGB54312	0.105758127911735	0.053456879327599	9.84569703736851e-4	0.210531686119732	1.97838200138131	0.0478856286309591	0	0	0.33586141371575917	0.18159491732520688	0.270322977229422	0.50411979892865	0.6833891307672391	0.16529860319883233	0.1287864258659473	0.2111101809438341	0.6229119535513851	-0.20949464976993806	0.17456444153726652	0.23100578459166343	0.5532400152755883	0.1532543687327781	0.16140776006881769	0.34376937253359063	0.5024994098842819	NA	NA	NA	NA	0.2023575466001043	0.15610345990751015	0.19908151443541153	0.539545611508842	0.22645540682891896	0.22721694287077082	0.3204027325541158	0.4673981241888537	0.08908194965670357	0.08323053120282947	0.31459255212780285	0.6530779331963468
s__GGB74802_SGB47402	0.107740699106059	0.0654914121369262	-0.0206201099789859	0.236101508191104	1.64511186414487	0.0999467443952614	0.00571640976493301	0.290921219346002	0.48291728561773917	NA	NA	NA	NA	0.29953118768509013	0.12928597677104112	0.023962723574849992	0.5901353531712662	0.22264358958564046	0.17462608634926882	0.20319446995401863	0.5532400152755883	0.19713301388637722	0.1615623300083262	0.223737447746706	0.5024994098842819	0.22941573387056094	0.23020849553612058	0.32048383719059026	0.5024203178133837	-0.06799962922109563	0.15575046558318853	0.6653853835498443	0.768269370594459	NA	NA	NA	NA	-0.02801375907547172	0.08319336184001057	0.7517234284848935	0.8543503439830803
s__GGB74818_SGB47415	0.0369743096807135	0.0810590267598122	-0.121898463390387	0.195847082751814	0.456140557797133	0.648288906798169	0.00957414891086497	0.332390335472628	0.8340623128882614	-0.2849501380883698	0.27113310252187905	0.2959657878063863	0.5642629669931086	0.1652986031988304	0.1287864258659473	0.21111018094383932	0.6229119535513851	0.17149858514250882	0.17440729269658595	0.3263895777488569	0.5532400152755883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24141003678907103	0.22731564988018196	0.2896952189725383	0.4673981241888537	-0.09062520696988961	0.08323197242872074	0.3062898321026768	0.6530779331963468
